tenant,agent,case_id,tool_name,result_class,n_results,assertion_score,passed,tool_calls_count
staff,researcher_agent,case_005,read_file,error,0,0.6666666666666666,False,3
staff,researcher_agent,case_006,search_people,has_results,3,0.6666666666666666,False,5
staff,researcher_agent,case_006,search_email,has_results,20,0.6666666666666666,False,5
staff,researcher_agent,case_006,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_006,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_006,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_007,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_007,search_email,has_results,40,1.0,True,3
staff,researcher_agent,case_007,read_file,error,0,1.0,True,3
staff,researcher_agent,case_008,search_people,has_results,6,1.0,True,3
staff,researcher_agent,case_008,search_email,has_results,80,1.0,True,3
staff,researcher_agent,case_008,read_file,error,0,1.0,True,3
staff,researcher_agent,case_009,search_people,has_results,3,0.6666666666666666,False,3
staff,researcher_agent,case_009,search_email,error,20,0.6666666666666666,False,3
staff,researcher_agent,case_009,read_file,error,0,0.6666666666666666,False,3
staff,researcher_agent,case_010,search_people,has_results,3,0.6666666666666666,False,3
staff,researcher_agent,case_010,search_email,has_results,40,0.6666666666666666,False,3
staff,researcher_agent,case_010,read_file,error,0,0.6666666666666666,False,3
staff,researcher_agent,case_012,search_people,has_results,9,0.0,False,2
staff,researcher_agent,case_012,search_email,error,24,0.0,False,2
staff,researcher_agent,case_013,search_people,has_results,12,0.0,False,5
staff,researcher_agent,case_013,search_email,error,15,0.0,False,5
staff,researcher_agent,case_013,search_meeting,has_results,0,0.0,False,5
staff,researcher_agent,case_013,search_email,error,9,0.0,False,5
staff,researcher_agent,case_013,search_file,has_results,9,0.0,False,5
staff,researcher_agent,case_014,search_people,has_results,6,0.3333333333333333,False,5
staff,researcher_agent,case_014,search_email,error,16,0.3333333333333333,False,5
staff,researcher_agent,case_014,search_email,error,8,0.3333333333333333,False,5
staff,researcher_agent,case_014,search_chat,has_results,0,0.3333333333333333,False,5
staff,researcher_agent,case_014,search_meeting,has_results,8,0.3333333333333333,False,5
staff,researcher_agent,case_015,search_people,has_results,9,0.0,False,2
staff,researcher_agent,case_015,search_email,has_results,75,0.0,False,2
staff,researcher_agent,case_017,search_email,has_results,0,0.5,False,2
staff,researcher_agent,case_017,read_file,error,0,0.5,False,2
staff,researcher_agent,case_018,search_people,has_results,3,1.0,True,2
staff,researcher_agent,case_018,search_email,error,60,1.0,True,2
staff,researcher_agent,case_019,search_people,has_results,9,0.5,False,2
staff,researcher_agent,case_019,search_email,error,80,0.5,False,2
staff,researcher_agent,case_020,search_people,has_results,3,0.5,False,3
staff,researcher_agent,case_020,search_email,has_results,60,0.5,False,3
staff,researcher_agent,case_020,read_file,error,0,0.5,False,3
staff,researcher_agent,case_021,search_people,has_results,3,0.0,False,2
staff,researcher_agent,case_021,search_email,has_results,40,0.0,False,2
staff,researcher_agent,case_022,search_people,has_results,3,0.0,False,3
staff,researcher_agent,case_022,search_email,error,12,0.0,False,3
staff,researcher_agent,case_022,search_chat,error,0,0.0,False,3
staff,researcher_agent,case_023,search_people,has_results,3,0.0,False,2
staff,researcher_agent,case_023,search_email,error,12,0.0,False,2
staff,researcher_agent,case_024,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_024,search_email,has_results,20,0.0,False,4
staff,researcher_agent,case_024,read_file,error,0,0.0,False,4
staff,researcher_agent,case_024,read_file,error,0,0.0,False,4
staff,researcher_agent,case_025,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_025,search_email,error,4,0.0,False,4
staff,researcher_agent,case_025,read_file,error,0,0.0,False,4
staff,researcher_agent,case_025,search_email,error,4,0.0,False,4
staff,researcher_agent,case_026,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_026,search_email,has_results,0,0.0,False,4
staff,researcher_agent,case_026,search_email,error,60,0.0,False,4
staff,researcher_agent,case_026,read_file,error,0,0.0,False,4
staff,researcher_agent,case_027,search_email,has_results,80,0.6666666666666666,False,1
staff,researcher_agent,case_029,search_people,has_results,3,0.3333333333333333,False,7
staff,researcher_agent,case_029,search_email,error,40,0.3333333333333333,False,7
staff,researcher_agent,case_029,read_file,error,0,0.3333333333333333,False,7
staff,researcher_agent,case_029,read_file,error,0,0.3333333333333333,False,7
staff,researcher_agent,case_029,read_file,error,0,0.3333333333333333,False,7
staff,researcher_agent,case_029,read_file,error,0,0.3333333333333333,False,7
staff,researcher_agent,case_029,read_file,error,0,0.3333333333333333,False,7
staff,researcher_agent,case_030,search_people,has_results,3,0.0,False,2
staff,researcher_agent,case_030,search_email,error,8,0.0,False,2
staff,researcher_agent,case_031,search_email,has_results,40,0.5,False,1
staff,researcher_agent,case_032,search_people,has_results,3,0.5,False,3
staff,researcher_agent,case_032,search_email,has_results,80,0.5,False,3
staff,researcher_agent,case_032,search_meeting,has_results,9,0.5,False,3
staff,researcher_agent,case_033,search_email,error,40,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_033,read_file,error,0,0.5,False,9
staff,researcher_agent,case_034,search_people,has_results,9,1.0,True,3
staff,researcher_agent,case_034,search_email,error,0,1.0,True,3
staff,researcher_agent,case_034,search_email,error,60,1.0,True,3
staff,researcher_agent,case_035,search_email,has_results,60,1.0,True,1
staff,researcher_agent,case_036,search_email,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_036,search_email,error,60,0.6666666666666666,False,7
staff,researcher_agent,case_036,read_file,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_036,read_file,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_036,read_file,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_036,read_file,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_036,read_file,error,0,0.6666666666666666,False,7
staff,researcher_agent,case_037,search_people,has_results,9,0.3333333333333333,False,2
staff,researcher_agent,case_037,search_email,has_results,80,0.3333333333333333,False,2
staff,researcher_agent,case_038,search_people,has_results,12,1.0,True,6
staff,researcher_agent,case_038,search_email,has_results,100,1.0,True,6
staff,researcher_agent,case_038,read_file,error,0,1.0,True,6
staff,researcher_agent,case_038,read_file,error,0,1.0,True,6
staff,researcher_agent,case_038,read_file,error,0,1.0,True,6
staff,researcher_agent,case_038,read_file,error,0,1.0,True,6
staff,researcher_agent,case_039,search_people,has_results,3,1.0,True,2
staff,researcher_agent,case_039,search_email,has_results,60,1.0,True,2
staff,researcher_agent,case_040,search_people,has_results,9,1.0,True,10
staff,researcher_agent,case_040,search_email,error,100,1.0,True,10
staff,researcher_agent,case_040,search_email,has_results,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_040,read_file,error,0,1.0,True,10
staff,researcher_agent,case_041,search_people,has_results,3,0.0,False,6
staff,researcher_agent,case_041,search_email,has_results,60,0.0,False,6
staff,researcher_agent,case_041,read_file,error,0,0.0,False,6
staff,researcher_agent,case_041,read_file,error,0,0.0,False,6
staff,researcher_agent,case_041,read_file,error,0,0.0,False,6
staff,researcher_agent,case_041,read_file,error,0,0.0,False,6
staff,researcher_agent,case_042,search_people,has_results,3,1.0,True,4
staff,researcher_agent,case_042,search_email,error,20,1.0,True,4
staff,researcher_agent,case_042,read_file,error,0,1.0,True,4
staff,researcher_agent,case_042,read_file,error,0,1.0,True,4
staff,researcher_agent,case_044,search_people,has_results,3,0.0,False,3
staff,researcher_agent,case_044,search_people,has_results,3,0.0,False,3
staff,researcher_agent,case_044,search_email,error,12,0.0,False,3
staff,researcher_agent,case_045,search_people,has_results,3,0.3333333333333333,False,3
staff,researcher_agent,case_045,search_email,error,8,0.3333333333333333,False,3
staff,researcher_agent,case_045,read_file,error,0,0.3333333333333333,False,3
staff,researcher_agent,case_046,search_people,has_results,3,0.6666666666666666,False,5
staff,researcher_agent,case_046,search_email,has_results,40,0.6666666666666666,False,5
staff,researcher_agent,case_046,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_046,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_046,read_file,error,0,0.6666666666666666,False,5
staff,researcher_agent,case_047,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_047,search_email,error,0,1.0,True,3
staff,researcher_agent,case_047,search_email,error,8,1.0,True,3
staff,researcher_agent,case_048,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_048,search_email,error,12,0.0,False,4
staff,researcher_agent,case_048,read_file,error,0,0.0,False,4
staff,researcher_agent,case_048,search_email,error,12,0.0,False,4
staff,researcher_agent,case_049,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_049,search_email,has_results,40,0.0,False,4
staff,researcher_agent,case_049,read_file,error,0,0.0,False,4
staff,researcher_agent,case_049,read_file,error,0,0.0,False,4
staff,researcher_agent,case_052,search_email,error,4,0.3333333333333333,False,3
staff,researcher_agent,case_052,search_chat,has_results,0,0.3333333333333333,False,3
staff,researcher_agent,case_052,search_meeting,has_results,4,0.3333333333333333,False,3
staff,researcher_agent,case_054,search_people,has_results,3,0.0,False,5
staff,researcher_agent,case_054,search_email,error,9,0.0,False,5
staff,researcher_agent,case_054,read_file,error,0,0.0,False,5
staff,researcher_agent,case_054,read_file,error,0,0.0,False,5
staff,researcher_agent,case_054,read_file,error,0,0.0,False,5
staff,researcher_agent,case_055,search_people,has_results,3,0.0,False,4
staff,researcher_agent,case_055,search_people,has_results,9,0.0,False,4
staff,researcher_agent,case_055,search_email,error,100,0.0,False,4
staff,researcher_agent,case_055,search_email,error,80,0.0,False,4
staff,researcher_agent,case_056,search_people,has_results,3,1.0,True,2
staff,researcher_agent,case_056,search_email,has_results,60,1.0,True,2
staff,researcher_agent,case_057,search_people,has_results,3,0.6666666666666666,False,4
staff,researcher_agent,case_057,search_email,has_results,20,0.6666666666666666,False,4
staff,researcher_agent,case_057,read_file,error,0,0.6666666666666666,False,4
staff,researcher_agent,case_057,read_file,error,0,0.6666666666666666,False,4
staff,researcher_agent,case_058,search_email,has_results,60,1.0,True,1
staff,researcher_agent,case_059,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_059,search_email,error,80,1.0,True,3
staff,researcher_agent,case_059,read_file,error,0,1.0,True,3
staff,researcher_agent,case_060,search_people,has_results,9,1.0,True,2
staff,researcher_agent,case_060,search_email,has_results,60,1.0,True,2
staff,researcher_agent,case_061,search_people,has_results,3,0.6666666666666666,False,2
staff,researcher_agent,case_061,search_email,has_results,20,0.6666666666666666,False,2
staff,researcher_agent,case_062,search_email,error,60,0.0,False,1
staff,researcher_agent,case_063,search_people,has_results,3,0.0,False,8
staff,researcher_agent,case_063,search_email,has_results,20,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_063,read_file,error,0,0.0,False,8
staff,researcher_agent,case_064,search_people,has_results,6,0.0,False,5
staff,researcher_agent,case_064,search_email,error,30,0.0,False,5
staff,researcher_agent,case_064,read_file,error,0,0.0,False,5
staff,researcher_agent,case_064,read_file,error,0,0.0,False,5
staff,researcher_agent,case_064,read_file,error,0,0.0,False,5
staff,researcher_agent,case_065,search_email,error,4,0.0,False,2
staff,researcher_agent,case_065,search_email,error,16,0.0,False,2
staff,researcher_agent,case_067,search_email,error,60,1.0,True,1
staff,researcher_agent,case_069,search_email,error,40,1.0,True,7
staff,researcher_agent,case_069,read_file,error,0,1.0,True,7
staff,researcher_agent,case_069,search_email,error,20,1.0,True,7
staff,researcher_agent,case_069,search_meeting,has_results,3,1.0,True,7
staff,researcher_agent,case_069,search_file,has_results,3,1.0,True,7
staff,researcher_agent,case_069,read_file,has_results,0,1.0,True,7
staff,researcher_agent,case_069,read_file,has_results,0,1.0,True,7
staff,researcher_agent,case_070,search_people,has_results,3,0.5,False,3
staff,researcher_agent,case_070,search_email,error,0,0.5,False,3
staff,researcher_agent,case_070,read_file,error,0,0.5,False,3
staff,researcher_agent,case_072,search_email,error,20,0.5,False,2
staff,researcher_agent,case_072,search_email,error,20,0.5,False,2
staff,researcher_agent,case_073,search_people,has_results,12,1.0,True,2
staff,researcher_agent,case_073,search_email,has_results,60,1.0,True,2
staff,researcher_agent,case_074,search_people,has_results,9,1.0,True,5
staff,researcher_agent,case_074,search_email,has_results,60,1.0,True,5
staff,researcher_agent,case_074,search_chat,has_results,9,1.0,True,5
staff,researcher_agent,case_074,read_file,error,0,1.0,True,5
staff,researcher_agent,case_074,search_meeting,has_results,6,1.0,True,5
staff,researcher_agent,case_075,search_email,error,20,0.5,False,3
staff,researcher_agent,case_075,search_people,error,3,0.5,False,3
staff,researcher_agent,case_075,search_email,has_results,40,0.5,False,3
staff,researcher_agent,case_076,search_people,has_results,9,1.0,True,3
staff,researcher_agent,case_076,search_email,has_results,60,1.0,True,3
staff,researcher_agent,case_076,search_meeting,has_results,9,1.0,True,3
staff,researcher_agent,case_077,search_people,has_results,9,1.0,True,4
staff,researcher_agent,case_077,search_email,error,20,1.0,True,4
staff,researcher_agent,case_077,search_chat,has_results,6,1.0,True,4
staff,researcher_agent,case_077,search_meeting,has_results,6,1.0,True,4
staff,researcher_agent,case_078,search_people,has_results,6,1.0,True,2
staff,researcher_agent,case_078,search_email,has_results,60,1.0,True,2
staff,researcher_agent,case_079,search_people,has_results,9,1.0,True,2
staff,researcher_agent,case_079,search_email,error,80,1.0,True,2
staff,researcher_agent,case_080,search_people,has_results,15,1.0,True,2
staff,researcher_agent,case_080,search_email,has_results,80,1.0,True,2
staff,researcher_agent,case_081,search_email,has_results,20,1.0,True,5
staff,researcher_agent,case_081,search_people,has_results,9,1.0,True,5
staff,researcher_agent,case_081,search_chat,has_results,3,1.0,True,5
staff,researcher_agent,case_081,search_chat,has_results,6,1.0,True,5
staff,researcher_agent,case_081,search_email,error,20,1.0,True,5
staff,researcher_agent,case_082,search_people,has_results,3,0.5,False,3
staff,researcher_agent,case_082,search_email,error,80,0.5,False,3
staff,researcher_agent,case_082,search_meeting,has_results,3,0.5,False,3
staff,researcher_agent,case_083,search_meeting,has_results,6,1.0,True,3
staff,researcher_agent,case_083,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_083,search_email,has_results,60,1.0,True,3
staff,researcher_agent,case_084,search_people,has_results,9,0.0,False,5
staff,researcher_agent,case_084,search_email,error,12,0.0,False,5
staff,researcher_agent,case_084,search_chat,has_results,12,0.0,False,5
staff,researcher_agent,case_084,search_meeting,has_results,0,0.0,False,5
staff,researcher_agent,case_084,search_file,error,12,0.0,False,5
staff,researcher_agent,case_085,search_people,has_results,12,0.5,False,3
staff,researcher_agent,case_085,search_email,error,16,0.5,False,3
staff,researcher_agent,case_085,search_meeting,has_results,4,0.5,False,3
staff,researcher_agent,case_086,search_people,has_results,9,1.0,True,5
staff,researcher_agent,case_086,search_meeting,has_results,9,1.0,True,5
staff,researcher_agent,case_086,search_email,has_results,80,1.0,True,5
staff,researcher_agent,case_086,search_chat,has_results,9,1.0,True,5
staff,researcher_agent,case_086,search_file,has_results,9,1.0,True,5
staff,researcher_agent,case_087,search_people,has_results,3,0.5,False,5
staff,researcher_agent,case_087,search_email,error,6,0.5,False,5
staff,researcher_agent,case_087,search_meeting,has_results,0,0.5,False,5
staff,researcher_agent,case_087,search_email,error,6,0.5,False,5
staff,researcher_agent,case_087,search_chat,has_results,6,0.5,False,5
staff,researcher_agent,case_088,search_people,has_results,6,1.0,True,3
staff,researcher_agent,case_088,search_email,error,40,1.0,True,3
staff,researcher_agent,case_088,search_meeting,has_results,6,1.0,True,3
staff,researcher_agent,case_089,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_089,search_email,has_results,60,1.0,True,3
staff,researcher_agent,case_089,search_meeting,has_results,9,1.0,True,3
staff,researcher_agent,case_090,search_people,has_results,6,0.0,False,4
staff,researcher_agent,case_090,search_file,has_results,6,0.0,False,4
staff,researcher_agent,case_090,search_email,has_results,20,0.0,False,4
staff,researcher_agent,case_090,search_meeting,has_results,3,0.0,False,4
staff,researcher_agent,case_092,search_people,has_results,12,0.3333333333333333,False,5
staff,researcher_agent,case_092,search_email,has_results,100,0.3333333333333333,False,5
staff,researcher_agent,case_092,search_chat,has_results,21,0.3333333333333333,False,5
staff,researcher_agent,case_092,search_meeting,has_results,6,0.3333333333333333,False,5
staff,researcher_agent,case_092,search_email,has_results,40,0.3333333333333333,False,5
staff,researcher_agent,case_093,search_meeting,has_results,6,1.0,True,6
staff,researcher_agent,case_093,search_people,has_results,27,1.0,True,6
staff,researcher_agent,case_093,search_meeting,has_results,6,1.0,True,6
staff,researcher_agent,case_093,search_email,has_results,40,1.0,True,6
staff,researcher_agent,case_093,search_chat,has_results,6,1.0,True,6
staff,researcher_agent,case_093,search_file,has_results,6,1.0,True,6
staff,researcher_agent,case_094,search_people,has_results,9,0.5,False,5
staff,researcher_agent,case_094,search_email,error,40,0.5,False,5
staff,researcher_agent,case_094,search_chat,has_results,15,0.5,False,5
staff,researcher_agent,case_094,search_meeting,has_results,9,0.5,False,5
staff,researcher_agent,case_094,search_email,error,60,0.5,False,5
staff,researcher_agent,case_095,search_people,has_results,15,0.5,False,3
staff,researcher_agent,case_095,search_email,has_results,60,0.5,False,3
staff,researcher_agent,case_095,search_meeting,has_results,9,0.5,False,3
staff,researcher_agent,case_096,search_people,has_results,9,0.3333333333333333,False,3
staff,researcher_agent,case_096,search_email,has_results,80,0.3333333333333333,False,3
staff,researcher_agent,case_096,search_meeting,has_results,9,0.3333333333333333,False,3
staff,researcher_agent,case_097,search_people,has_results,6,0.0,False,5
staff,researcher_agent,case_097,search_email,error,6,0.0,False,5
staff,researcher_agent,case_097,search_chat,has_results,12,0.0,False,5
staff,researcher_agent,case_097,search_meeting,has_results,0,0.0,False,5
staff,researcher_agent,case_097,read_file,error,0,0.0,False,5
staff,researcher_agent,case_098,search_chat,has_results,9,0.6666666666666666,False,6
staff,researcher_agent,case_098,search_people,has_results,9,0.6666666666666666,False,6
staff,researcher_agent,case_098,search_file,has_results,3,0.6666666666666666,False,6
staff,researcher_agent,case_098,read_file,has_results,0,0.6666666666666666,False,6
staff,researcher_agent,case_098,read_file,has_results,0,0.6666666666666666,False,6
staff,researcher_agent,case_098,read_file,has_results,0,0.6666666666666666,False,6
staff,researcher_agent,case_099,search_people,has_results,3,1.0,True,3
staff,researcher_agent,case_099,search_meeting,has_results,3,1.0,True,3
staff,researcher_agent,case_099,search_email,error,18,1.0,True,3
staff,researcher_agent,case_100,search_people,has_results,9,0.5,False,4
staff,researcher_agent,case_100,search_email,error,12,0.5,False,4
staff,researcher_agent,case_100,search_chat,has_results,0,0.5,False,4
staff,researcher_agent,case_100,search_meeting,has_results,4,0.5,False,4
staff,researcher_agent,case_101,search_people,has_results,12,0.0,False,5
staff,researcher_agent,case_101,search_meeting,has_results,12,0.0,False,5
staff,researcher_agent,case_101,read_file,error,0,0.0,False,5
staff,researcher_agent,case_101,read_file,error,0,0.0,False,5
staff,researcher_agent,case_101,search_email,error,100,0.0,False,5
staff,researcher_agent,case_102,search_file,has_results,6,0.5,False,3
staff,researcher_agent,case_102,search_people,has_results,12,0.5,False,3
staff,researcher_agent,case_102,search_meeting,has_results,15,0.5,False,3
staff,researcher_agent,case_103,search_people,has_results,3,0.0,False,5
staff,researcher_agent,case_103,search_meeting,has_results,6,0.0,False,5
staff,researcher_agent,case_103,read_file,error,0,0.0,False,5
staff,researcher_agent,case_103,search_meeting,has_results,6,0.0,False,5
staff,researcher_agent,case_103,search_meeting,has_results,3,0.0,False,5
staff,researcher_agent,case_104,search_people,has_results,9,1.0,True,2
staff,researcher_agent,case_104,search_meeting,has_results,9,1.0,True,2
staff,researcher_agent,case_105,search_people,has_results,9,0.3333333333333333,False,6
staff,researcher_agent,case_105,search_email,has_results,60,0.3333333333333333,False,6
staff,researcher_agent,case_105,search_meeting,has_results,6,0.3333333333333333,False,6
staff,researcher_agent,case_105,search_file,has_results,9,0.3333333333333333,False,6
staff,researcher_agent,case_105,read_file,error,0,0.3333333333333333,False,6
staff,researcher_agent,case_105,read_file,has_results,0,0.3333333333333333,False,6
staff,researcher_agent,case_106,search_people,has_results,9,0.0,False,4
staff,researcher_agent,case_106,search_email,error,60,0.0,False,4
staff,researcher_agent,case_106,search_chat,has_results,9,0.0,False,4
staff,researcher_agent,case_106,search_meeting,has_results,6,0.0,False,4
staff,researcher_agent,case_107,search_people,has_results,12,0.0,False,8
staff,researcher_agent,case_107,search_file,error,6,0.0,False,8
staff,researcher_agent,case_107,search_email,error,12,0.0,False,8
staff,researcher_agent,case_107,search_chat,error,6,0.0,False,8
staff,researcher_agent,case_107,search_meeting,error,3,0.0,False,8
staff,researcher_agent,case_107,read_file,has_results,0,0.0,False,8
staff,researcher_agent,case_107,read_file,error,0,0.0,False,8
staff,researcher_agent,case_107,read_file,has_results,0,0.0,False,8
staff,researcher_agent,case_108,search_people,has_results,15,0.25,False,7
staff,researcher_agent,case_108,search_email,has_results,120,0.25,False,7
staff,researcher_agent,case_108,search_meeting,has_results,6,0.25,False,7
staff,researcher_agent,case_108,search_file,has_results,9,0.25,False,7
staff,researcher_agent,case_108,read_file,has_results,0,0.25,False,7
staff,researcher_agent,case_108,read_file,has_results,0,0.25,False,7
staff,researcher_agent,case_108,read_file,has_results,0,0.25,False,7
staff,researcher_agent,case_109,search_people,has_results,9,0.5,False,6
staff,researcher_agent,case_109,search_email,error,6,0.5,False,6
staff,researcher_agent,case_109,search_chat,has_results,9,0.5,False,6
staff,researcher_agent,case_109,search_meeting,has_results,0,0.5,False,6
staff,researcher_agent,case_109,search_file,has_results,6,0.5,False,6
staff,researcher_agent,case_109,search_file,has_results,6,0.5,False,6
staff,researcher_agent,case_110,search_people,has_results,12,1.0,True,4
staff,researcher_agent,case_110,search_email,has_results,80,1.0,True,4
staff,researcher_agent,case_110,search_meeting,has_results,12,1.0,True,4
staff,researcher_agent,case_110,search_email,has_results,80,1.0,True,4
staff,researcher_agent,case_111,search_people,has_results,9,1.0,True,6
staff,researcher_agent,case_111,search_email,error,6,1.0,True,6
staff,researcher_agent,case_111,search_file,has_results,6,1.0,True,6
staff,researcher_agent,case_111,search_chat,has_results,6,1.0,True,6
staff,researcher_agent,case_111,read_file,error,0,1.0,True,6
staff,researcher_agent,case_111,read_file,has_results,0,1.0,True,6
staff,researcher_agent,case_112,search_people,has_results,3,1.0,True,6
staff,researcher_agent,case_112,search_people,has_results,15,1.0,True,6
staff,researcher_agent,case_112,search_email,has_results,60,1.0,True,6
staff,researcher_agent,case_112,search_file,has_results,12,1.0,True,6
staff,researcher_agent,case_112,read_file,has_results,0,1.0,True,6
staff,researcher_agent,case_112,read_file,has_results,0,1.0,True,6
staff,researcher_agent,case_113,search_people,has_results,9,1.0,True,5
staff,researcher_agent,case_113,search_email,error,4,1.0,True,5
staff,researcher_agent,case_113,search_chat,has_results,0,1.0,True,5
staff,researcher_agent,case_113,search_meeting,has_results,3,1.0,True,5
staff,researcher_agent,case_113,search_file,has_results,9,1.0,True,5
staff,researcher_agent,case_114,search_people,has_results,3,0.3333333333333333,False,5
staff,researcher_agent,case_114,search_email,has_results,30,0.3333333333333333,False,5
staff,researcher_agent,case_114,search_meeting,has_results,6,0.3333333333333333,False,5
staff,researcher_agent,case_114,search_chat,has_results,0,0.3333333333333333,False,5
staff,researcher_agent,case_114,search_email,has_results,30,0.3333333333333333,False,5
staff,researcher_agent,case_115,search_people,has_results,12,0.6666666666666666,False,10
staff,researcher_agent,case_115,search_email,has_results,60,0.6666666666666666,False,10
staff,researcher_agent,case_115,search_meeting,has_results,9,0.6666666666666666,False,10
staff,researcher_agent,case_115,search_file,has_results,12,0.6666666666666666,False,10
staff,researcher_agent,case_115,read_file,has_results,0,0.6666666666666666,False,10
staff,researcher_agent,case_115,read_file,error,0,0.6666666666666666,False,10
staff,researcher_agent,case_115,read_file,has_results,0,0.6666666666666666,False,10
staff,researcher_agent,case_115,read_file,error,0,0.6666666666666666,False,10
staff,researcher_agent,case_115,search_email,has_results,60,0.6666666666666666,False,10
staff,researcher_agent,case_115,search_chat,has_results,6,0.6666666666666666,False,10
staff,researcher_agent,case_116,search_meeting,has_results,3,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_people,has_results,3,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_email,error,20,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_meeting,has_results,3,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_email,has_results,0,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_meeting,has_results,3,0.3333333333333333,False,7
staff,researcher_agent,case_116,search_email,error,20,0.3333333333333333,False,7
staff,researcher_agent,case_117,search_people,has_results,9,1.0,True,3
staff,researcher_agent,case_117,search_email,has_results,60,1.0,True,3
staff,researcher_agent,case_117,search_meeting,has_results,3,1.0,True,3
staff,researcher_agent,case_118,search_people,has_results,3,0.5,False,4
staff,researcher_agent,case_118,search_email,has_results,75,0.5,False,4
staff,researcher_agent,case_118,search_file,has_results,9,0.5,False,4
staff,researcher_agent,case_118,read_file,has_results,0,0.5,False,4
staff,researcher_agent,case_119,search_people,has_results,9,0.5,False,5
staff,researcher_agent,case_119,search_file,has_results,3,0.5,False,5
staff,researcher_agent,case_119,search_email,error,12,0.5,False,5
staff,researcher_agent,case_119,read_file,has_results,0,0.5,False,5
staff,researcher_agent,case_119,read_file,has_results,0,0.5,False,5
staff,researcher_agent,case_120,search_people,has_results,12,0.25,False,9
staff,researcher_agent,case_120,search_email,has_results,60,0.25,False,9
staff,researcher_agent,case_120,search_chat,has_results,9,0.25,False,9
staff,researcher_agent,case_120,search_meeting,has_results,9,0.25,False,9
staff,researcher_agent,case_120,search_email,has_results,60,0.25,False,9
staff,researcher_agent,case_120,search_chat,has_results,9,0.25,False,9
staff,researcher_agent,case_120,search_email,has_results,60,0.25,False,9
staff,researcher_agent,case_120,search_chat,has_results,9,0.25,False,9
staff,researcher_agent,case_120,read_file,error,0,0.25,False,9
staff,researcher_agent,case_121,search_people,has_results,3,0.5,False,4
staff,researcher_agent,case_121,search_people,has_results,9,0.5,False,4
staff,researcher_agent,case_121,search_email,has_results,60,0.5,False,4
staff,researcher_agent,case_121,search_meeting,has_results,3,0.5,False,4
staff,researcher_agent,case_122,search_people,has_results,9,0.25,False,5
staff,researcher_agent,case_122,search_email,error,24,0.25,False,5
staff,researcher_agent,case_122,search_chat,has_results,12,0.25,False,5
staff,researcher_agent,case_122,search_meeting,has_results,12,0.25,False,5
staff,researcher_agent,case_122,search_file,error,3,0.25,False,5
staff,researcher_agent,case_123,search_people,has_results,12,1.0,True,7
staff,researcher_agent,case_123,search_email,error,9,1.0,True,7
staff,researcher_agent,case_123,search_meeting,has_results,0,1.0,True,7
staff,researcher_agent,case_123,search_file,has_results,6,1.0,True,7
staff,researcher_agent,case_123,read_file,error,0,1.0,True,7
